TenantId,TimeGenerated,Timestamp,AlertId,Title,Categories,AttackTechniques,ServiceSource,DetectionSource,EntityType,EvidenceRole,EvidenceDirection,FileName,FolderPath,SHA1,SHA256,FileSize,ThreatFamily,RemoteIP,RemoteUrl,AccountName,AccountDomain,AccountSid,AccountObjectId,AccountUpn,DeviceId,DeviceName,LocalIP,NetworkMessageId,EmailSubject,ApplicationId,Application,OAuthApplicationId,ProcessCommandLine,AdditionalFields,RegistryKey,RegistryValueName,RegistryValueData,CloudPlatform,CloudResource,Severity,SourceSystem,Type
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:18:18Z,2026-05-28T11:18:00Z,sa-benign-scan-18,Routine background scan 18,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:19:19Z,2026-05-28T11:19:00Z,sa-benign-scan-19,Routine background scan 19,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:20:20Z,2026-05-28T11:20:00Z,sa-benign-scan-20,Routine background scan 20,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:21:21Z,2026-05-28T11:21:00Z,sa-benign-scan-21,Routine background scan 21,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:22:22Z,2026-05-28T11:22:00Z,sa-benign-scan-22,Routine background scan 22,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:23:23Z,2026-05-28T11:23:00Z,sa-benign-scan-23,Routine background scan 23,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:24:24Z,2026-05-28T11:24:00Z,sa-benign-scan-24,Routine background scan 24,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:25:25Z,2026-05-28T11:25:00Z,sa-benign-scan-25,Routine background scan 25,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:26:26Z,2026-05-28T11:26:00Z,sa-benign-scan-26,Routine background scan 26,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:27:27Z,2026-05-28T11:27:00Z,sa-benign-scan-27,Routine background scan 27,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:28:28Z,2026-05-28T11:28:00Z,sa-benign-scan-28,Routine background scan 28,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:29:29Z,2026-05-28T11:29:00Z,sa-benign-scan-29,Routine background scan 29,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:30:30Z,2026-05-28T11:30:00Z,sa-benign-scan-30,Routine background scan 30,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:31:31Z,2026-05-28T11:31:00Z,sa-benign-scan-31,Routine background scan 31,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:32:32Z,2026-05-28T11:32:00Z,sa-benign-scan-32,Routine background scan 32,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:33:33Z,2026-05-28T11:33:00Z,sa-benign-scan-33,Routine background scan 33,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:34:34Z,2026-05-28T11:34:00Z,sa-benign-scan-34,Routine background scan 34,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:35:35Z,2026-05-28T11:35:00Z,sa-benign-scan-35,Routine background scan 35,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:36:36Z,2026-05-28T11:36:00Z,sa-benign-scan-36,Routine background scan 36,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:37:37Z,2026-05-28T11:37:00Z,sa-benign-scan-37,Routine background scan 37,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:38:38Z,2026-05-28T11:38:00Z,sa-benign-scan-38,Routine background scan 38,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:39:39Z,2026-05-28T11:39:00Z,sa-benign-scan-39,Routine background scan 39,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:40:40Z,2026-05-28T11:40:00Z,sa-benign-scan-40,Routine background scan 40,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:41:41Z,2026-05-28T11:41:00Z,sa-benign-scan-41,Routine background scan 41,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:42:42Z,2026-05-28T11:42:00Z,sa-benign-scan-42,Routine background scan 42,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:43:43Z,2026-05-28T11:43:00Z,sa-benign-scan-43,Routine background scan 43,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:44:44Z,2026-05-28T11:44:00Z,sa-benign-scan-44,Routine background scan 44,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:45:45Z,2026-05-28T11:45:00Z,sa-benign-scan-45,Routine background scan 45,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:46:46Z,2026-05-28T11:46:00Z,sa-benign-scan-46,Routine background scan 46,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:47:47Z,2026-05-28T11:47:00Z,sa-benign-scan-47,Routine background scan 47,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:48:48Z,2026-05-28T11:48:00Z,sa-benign-scan-48,Routine background scan 48,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:49:49Z,2026-05-28T11:49:00Z,sa-benign-scan-49,Routine background scan 49,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:50:50Z,2026-05-28T11:50:00Z,sa-benign-scan-50,Routine background scan 50,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:51:51Z,2026-05-28T11:51:00Z,sa-benign-scan-51,Routine background scan 51,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:52:52Z,2026-05-28T11:52:00Z,sa-benign-scan-52,Routine background scan 52,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:53:53Z,2026-05-28T11:53:00Z,sa-benign-scan-53,Routine background scan 53,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:54:54Z,2026-05-28T11:54:00Z,sa-benign-scan-54,Routine background scan 54,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:55:55Z,2026-05-28T11:55:00Z,sa-benign-scan-55,Routine background scan 55,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:56:56Z,2026-05-28T11:56:00Z,sa-benign-scan-56,Routine background scan 56,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:57:57Z,2026-05-28T11:57:00Z,sa-benign-scan-57,Routine background scan 57,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:58:58Z,2026-05-28T11:58:00Z,sa-benign-scan-58,Routine background scan 58,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
